# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
52.2; 10.172; -0.8; 2.3; 8.3; -0.8; 3.2; 10.9; -0.4; 2.4; 8.0; -0.4; 3.1; 10.7
52.5; 10.277; -0.6; 2.3; 8.2; -0.6; 3.2; 10.9; -0.2; 2.4; 8.0; -0.2; 3.2; 10.7
52.8; 10.381; -0.5; 2.3; 8.1; -0.5; 3.2; 10.9; -0.2; 2.4; 8.0; -0.2; 3.2; 10.7
53.1; 10.482; -0.6; 2.3; 8.2; -0.6; 3.2; 10.9; -0.3; 2.4; 8.0; -0.3; 3.2; 10.7
53.4; 10.578; 0.3; 2.2; 7.9; 0.3; 3.1; 10.7; 0.3; 2.4; 8.1; 0.3; 3.3; 10.9
53.7; 10.674; 0.4; 2.2; 7.9; 0.4; 3.1; 10.7; 0.4; 2.4; 8.2; 0.4; 3.3; 10.9
54.0; 10.775; 0.3; 2.2; 8.0; 0.3; 3.1; 10.7; 0.3; 2.4; 8.1; 0.3; 3.3; 10.9
54.3; 10.882; 0.6; 2.0; 7.9; 0.6; 2.9; 10.6; 0.6; 2.4; 8.3; 0.6; 3.1; 10.9
54.6; 10.989; 1.4; 1.8; 7.9; 1.4; 2.6; 10.2; 1.4; 2.2; 8.6; 1.4; 2.7; 11.0
54.9; 11.092; 1.6; 1.7; 7.9; 1.6; 2.4; 10.2; 1.6; 2.1; 8.8; 1.6; 2.5; 11.1
55.2; 11.190; 1.7; 1.6; 7.9; 1.7; 2.3; 10.1; 1.7; 2.1; 8.9; 1.7; 2.5; 11.1
55.5; 11.283; 1.7; 1.6; 7.9; 1.7; 2.3; 10.1; 1.7; 2.0; 8.9; 1.7; 2.4; 11.1
55.8; 11.371; 1.8; 1.6; 8.0; 1.8; 2.2; 10.1; 1.9; 1.9; 9.0; 1.9; 2.3; 11.1
56.1; 11.456; 1.9; 1.5; 8.1; 1.9; 2.0; 10.0; 2.1; 1.8; 9.2; 2.1; 2.1; 11.1
56.4; 11.537; 2.0; 1.4; 8.1; 2.0; 1.7; 9.9; 2.3; 1.6; 9.4; 2.3; 1.9; 11.1
56.7; 11.614; 2.2; 1.2; 8.2; 2.2; 1.5; 9.8; 2.5; 1.4; 9.6; 2.5; 1.6; 11.1
57.0; 11.687; 2.3; 1.1; 8.4; 2.3; 1.3; 9.6; 2.7; 1.2; 9.8; 2.7; 1.4; 11.1
57.3; 11.758; 2.4; 0.9; 8.5; 2.4; 1.0; 9.5; 2.8; 1.0; 10.0; 2.8; 1.1; 11.0
57.6; 11.826; 2.5; 0.7; 8.6; 2.5; 0.8; 9.4; 2.9; 0.8; 10.2; 2.9; 0.9; 11.0
57.9; 11.890; 2.6; 0.5; 8.7; 2.6; 0.6; 9.3; 3.1; 0.6; 10.4; 3.1; 0.6; 10.9
58.2; 11.953; 2.6; 0.3; 8.9; 2.6; 0.4; 9.2; 3.1; 0.4; 10.5; 3.1; 0.4; 10.9
58.5; 12.013; 2.7; 0.2; 9.0; 2.7; 0.2; 9.2; 3.2; 0.2; 10.7; 3.2; 0.2; 10.9
58.8; 12.072; 2.7; 0.1; 9.1; 2.7; 0.1; 9.1; 3.2; 0.1; 10.8; 3.2; 0.1; 10.9
59.1; 12.128; 2.7; 0.0; 9.2; 2.7; 0.0; 9.2; 3.3; -0.0; 10.9; 3.3; -0.0; 10.9
59.4; 12.183; 2.8; 0.0; 9.2; 2.8; 0.0; 9.2; 3.3; 0.0; 11.0; 3.3; 0.0; 11.0
59.7; 12.237; 2.8; 0.0; 9.2; 2.8; 0.0; 9.2; 3.3; -0.0; 11.0; 3.3; -0.0; 11.0
60.0; 12.289; 2.8; 0.0; 9.3; 2.8; 0.0; 9.3; 3.3; -0.0; 11.1; 3.3; -0.0; 11.1
60.3; 12.341; 2.8; -0.0; 9.3; 2.8; -0.0; 9.3; 3.3; -0.0; 11.1; 3.3; -0.0; 11.1
60.6; 12.391; 2.8; -0.0; 9.3; 2.8; -0.0; 9.3; 3.4; -0.0; 11.2; 3.4; -0.0; 11.2
60.9; 12.440; 2.8; -0.0; 9.4; 2.8; -0.0; 9.4; 3.4; -0.0; 11.2; 3.4; -0.0; 11.2
61.2; 12.488; 2.8; -0.0; 9.4; 2.8; -0.0; 9.4; 3.4; -0.0; 11.3; 3.4; -0.0; 11.3
61.5; 12.535; 2.8; -0.0; 9.5; 2.8; -0.0; 9.5; 3.4; -0.0; 11.3; 3.4; -0.0; 11.3
61.8; 12.581; 2.8; -0.0; 9.5; 2.8; -0.0; 9.5; 3.4; -0.0; 11.4; 3.4; -0.0; 11.4
62.1; 12.627; 2.9; -0.0; 9.5; 2.9; -0.0; 9.5; 3.4; -0.0; 11.4; 3.4; -0.0; 11.4
62.4; 12.672; 2.9; -0.0; 9.6; 2.9; -0.0; 9.6; 3.4; -0.0; 11.5; 3.4; -0.0; 11.5
62.7; 12.716; 2.9; -0.0; 9.6; 2.9; -0.0; 9.6; 3.5; -0.0; 11.6; 3.5; -0.0; 11.6
63.0; 12.759; 2.9; -0.0; 9.6; 2.9; -0.0; 9.6; 3.5; -0.0; 11.6; 3.5; -0.0; 11.6
63.3; 12.802; 2.9; -0.0; 9.7; 2.9; -0.0; 9.7; 3.5; -0.0; 11.7; 3.5; -0.0; 11.7
63.6; 12.844; 2.9; -0.0; 9.7; 2.9; -0.0; 9.7; 3.5; -0.0; 11.7; 3.5; -0.0; 11.7
63.9; 12.886; 2.9; -0.0; 9.8; 2.9; -0.0; 9.8; 3.5; -0.0; 11.8; 3.5; -0.0; 11.8
64.2; 12.927; 2.9; -0.0; 9.8; 2.9; -0.0; 9.8; 3.5; -0.0; 11.8; 3.5; -0.0; 11.8
64.5; 12.967; 2.9; -0.0; 9.8; 2.9; -0.0; 9.8; 3.6; -0.0; 11.9; 3.6; -0.0; 11.9
64.8; 13.007; 3.0; -0.0; 9.9; 3.0; -0.0; 9.9; 3.6; -0.0; 11.9; 3.6; -0.0; 11.9
65.1; 13.047; 3.0; -0.0; 9.9; 3.0; -0.0; 9.9; 3.6; -0.0; 12.0; 3.6; -0.0; 12.0
65.4; 13.086; 3.0; -0.0; 9.9; 3.0; -0.0; 9.9; 3.6; -0.0; 12.0; 3.6; -0.0; 12.0
65.7; 13.124; 3.0; -0.0; 10.0; 3.0; -0.0; 10.0; 3.6; -0.0; 12.1; 3.6; -0.0; 12.0
66.0; 13.163; 3.0; -0.0; 10.0; 3.0; -0.0; 10.0; 3.6; -0.0; 12.1; 3.6; -0.0; 12.1
66.3; 13.200; 3.0; -0.0; 10.1; 3.0; -0.0; 10.0; 3.6; -0.1; 12.2; 3.6; -0.1; 12.1
66.6; 13.238; 3.0; -0.1; 10.1; 3.0; -0.1; 10.0; 3.6; -0.1; 12.2; 3.6; -0.1; 12.2
66.9; 13.275; 3.0; -0.1; 10.2; 3.0; -0.1; 10.1; 3.7; -0.1; 12.3; 3.7; -0.1; 12.2
67.2; 13.311; 3.0; -0.1; 10.2; 3.0; -0.1; 10.1; 3.7; -0.1; 12.3; 3.7; -0.1; 12.2
67.5; 13.347; 3.0; -0.2; 10.3; 3.0; -0.1; 10.1; 3.7; -0.2; 12.4; 3.7; -0.2; 12.2
67.8; 13.383; 3.0; -0.2; 10.3; 3.0; -0.2; 10.1; 3.7; -0.2; 12.5; 3.7; -0.2; 12.3
68.1; 13.419; 3.0; -0.2; 10.4; 3.0; -0.2; 10.1; 3.7; -0.2; 12.5; 3.7; -0.2; 12.3
68.4; 13.454; 3.0; -0.2; 10.4; 3.0; -0.2; 10.2; 3.7; -0.3; 12.6; 3.7; -0.3; 12.3
68.7; 13.489; 3.0; -0.3; 10.5; 3.0; -0.3; 10.2; 3.7; -0.3; 12.6; 3.7; -0.3; 12.4
69.0; 13.523; 3.0; -0.3; 10.5; 3.0; -0.3; 10.2; 3.7; -0.3; 12.7; 3.7; -0.3; 12.4
69.3; 13.558; 3.1; -0.3; 10.5; 3.1; -0.3; 10.2; 3.7; -0.3; 12.7; 3.7; -0.3; 12.4
69.6; 13.592; 3.1; -0.3; 10.6; 3.1; -0.3; 10.3; 3.7; -0.3; 12.8; 3.7; -0.3; 12.5
69.9; 13.626; 3.1; -0.3; 10.6; 3.1; -0.3; 10.3; 3.7; -0.3; 12.8; 3.7; -0.3; 12.5
70.2; 13.659; 3.1; -0.3; 10.6; 3.1; -0.3; 10.3; 3.8; -0.3; 12.9; 3.8; -0.3; 12.6
70.5; 13.692; 3.1; -0.3; 10.7; 3.1; -0.3; 10.4; 3.8; -0.3; 12.9; 3.8; -0.3; 12.6
70.8; 13.725; 3.1; -0.3; 10.7; 3.1; -0.3; 10.4; 3.8; -0.3; 12.9; 3.8; -0.3; 12.7
71.1; 13.758; 3.1; -0.3; 10.7; 3.1; -0.3; 10.4; 3.8; -0.3; 13.0; 3.8; -0.3; 12.7
71.4; 13.791; 3.1; -0.3; 10.7; 3.1; -0.3; 10.5; 3.8; -0.3; 13.0; 3.8; -0.3; 12.7
71.7; 13.823; 3.1; -0.3; 10.8; 3.1; -0.3; 10.5; 3.8; -0.3; 13.1; 3.8; -0.3; 12.8
72.0; 13.855; 3.1; -0.3; 10.8; 3.1; -0.3; 10.5; 3.8; -0.3; 13.1; 3.8; -0.3; 12.8
72.3; 13.887; 3.2; -0.2; 10.8; 3.2; -0.2; 10.6; 3.9; -0.3; 13.1; 3.9; -0.3; 12.9
72.6; 13.919; 3.2; -0.2; 10.8; 3.2; -0.2; 10.6; 3.9; -0.3; 13.2; 3.9; -0.3; 12.9
72.9; 13.950; 3.2; -0.2; 10.9; 3.2; -0.2; 10.6; 3.9; -0.3; 13.2; 3.9; -0.3; 13.0
73.2; 13.981; 3.2; -0.2; 10.9; 3.2; -0.2; 10.7; 3.9; -0.2; 13.2; 3.9; -0.2; 13.0
73.5; 14.013; 3.2; -0.2; 10.9; 3.2; -0.2; 10.7; 3.9; -0.2; 13.3; 3.9; -0.2; 13.1
73.8; 14.043; 3.2; -0.2; 10.9; 3.2; -0.2; 10.7; 3.9; -0.2; 13.3; 3.9; -0.2; 13.1
74.1; 14.074; 3.2; -0.1; 10.9; 3.2; -0.1; 10.8; 4.0; -0.2; 13.3; 4.0; -0.2; 13.2
74.4; 14.105; 3.2; -0.1; 10.9; 3.2; -0.1; 10.8; 4.0; -0.1; 13.4; 4.0; -0.1; 13.2
74.7; 14.135; 3.3; -0.1; 10.9; 3.3; -0.1; 10.9; 4.0; -0.1; 13.4; 4.0; -0.1; 13.3
75.0; 14.165; -3.6; -0.0; 12.6; -3.6; -0.0; 12.6; -2.1; -0.0; 11.5; -2.1; -0.0; 11.5
75.3; 14.196; -3.8; 0.0; 12.6; -3.8; 0.0; 12.6; -2.6; 0.0; 11.3; -2.6; 0.0; 11.3
75.6; 14.228; -3.7; 0.1; 12.4; -3.7; 0.1; 12.5; -2.5; 0.0; 11.2; -2.5; 0.0; 11.3
75.9; 14.260; -3.7; 0.1; 12.3; -3.7; 0.1; 12.4; -2.5; 0.1; 11.1; -2.5; 0.1; 11.2
76.2; 14.292; -3.7; 0.1; 12.2; -3.7; 0.1; 12.4; -2.5; 0.1; 11.0; -2.5; 0.1; 11.1
76.5; 14.326; -3.6; 0.2; 12.1; -3.6; 0.2; 12.3; -2.5; 0.2; 10.9; -2.5; 0.2; 11.0
76.8; 14.359; -3.6; 0.2; 12.0; -3.6; 0.2; 12.2; -2.4; 0.2; 10.8; -2.4; 0.2; 11.0
77.1; 14.394; -3.6; 0.2; 11.9; -3.6; 0.2; 12.2; -2.4; 0.3; 10.7; -2.4; 0.3; 10.9
77.4; 14.429; -3.5; 0.3; 11.8; -3.5; 0.3; 12.1; -2.4; 0.3; 10.6; -2.4; 0.3; 10.8
77.7; 14.465; -3.5; 0.3; 11.7; -3.5; 0.3; 12.0; -2.4; 0.3; 10.5; -2.4; 0.3; 10.8
78.0; 14.501; -3.5; 0.3; 11.6; -3.5; 0.3; 11.9; -2.4; 0.3; 10.4; -2.4; 0.3; 10.7
78.3; 14.538; -3.5; 0.3; 11.5; -3.5; 0.3; 11.9; -2.3; 0.3; 10.3; -2.3; 0.3; 10.6
78.6; 14.576; -3.4; 0.3; 11.5; -3.4; 0.3; 11.8; -2.3; 0.3; 10.2; -2.3; 0.3; 10.5
78.9; 14.615; -3.4; 0.3; 11.4; -3.4; 0.3; 11.7; -2.3; 0.4; 10.1; -2.3; 0.4; 10.5
79.2; 14.655; -3.4; 0.4; 11.3; -3.4; 0.4; 11.7; -2.3; 0.4; 10.1; -2.3; 0.4; 10.4
79.5; 14.695; -3.3; 0.4; 11.2; -3.3; 0.4; 11.6; -2.3; 0.4; 10.0; -2.3; 0.4; 10.3
79.8; 14.737; -3.3; 0.4; 11.1; -3.3; 0.4; 11.5; -2.3; 0.4; 9.9; -2.3; 0.4; 10.3
80.1; 14.779; -3.3; 0.4; 11.1; -3.3; 0.4; 11.5; -2.2; 0.4; 9.8; -2.2; 0.4; 10.2
80.4; 14.822; -3.3; 0.4; 11.0; -3.3; 0.4; 11.4; -2.2; 0.4; 9.7; -2.2; 0.4; 10.2
80.7; 14.867; -3.2; 0.4; 10.9; -3.2; 0.4; 11.3; -2.2; 0.4; 9.7; -2.2; 0.5; 10.1
81.0; 14.912; -3.2; 0.5; 10.8; -3.2; 0.5; 11.3; -2.2; 0.5; 9.6; -2.2; 0.5; 10.0
81.3; 14.959; -3.2; 0.5; 10.7; -3.2; 0.5; 11.2; -2.2; 0.5; 9.5; -2.2; 0.5; 10.0
81.6; 15.007; -3.2; 0.5; 10.7; -3.2; 0.6; 11.2; -2.1; 0.5; 9.4; -2.1; 0.6; 9.9
81.9; 15.057; -3.1; 0.6; 10.6; -3.1; 0.6; 11.2; -2.1; 0.6; 9.3; -2.1; 0.6; 9.9
82.2; 15.108; -3.1; 0.7; 10.4; -3.1; 0.7; 11.1; -2.1; 0.7; 9.2; -2.1; 0.7; 9.9
82.5; 15.161; -3.0; 0.8; 10.3; -3.0; 0.8; 11.1; -2.0; 0.8; 9.1; -2.0; 0.9; 9.9
82.8; 15.215; -2.9; 0.9; 10.2; -2.9; 1.0; 11.1; -2.0; 1.0; 9.0; -2.0; 1.1; 10.0
83.1; 15.271; -2.8; 1.1; 10.0; -2.8; 1.2; 11.1; -1.9; 1.1; 8.9; -1.9; 1.3; 10.0
83.4; 15.329; -2.6; 1.3; 9.8; -2.6; 1.5; 11.2; -1.8; 1.3; 8.7; -1.8; 1.5; 10.1
83.7; 15.390; -2.5; 1.5; 9.6; -2.5; 1.7; 11.2; -1.7; 1.5; 8.6; -1.7; 1.7; 10.2
84.0; 15.452; -2.3; 1.6; 9.5; -2.3; 1.9; 11.2; -1.6; 1.7; 8.5; -1.6; 2.0; 10.2
84.3; 15.517; -2.2; 1.7; 9.3; -2.2; 2.1; 11.2; -1.5; 1.8; 8.4; -1.5; 2.2; 10.3
84.6; 15.585; -2.0; 1.9; 9.1; -2.0; 2.3; 11.2; -1.4; 1.9; 8.3; -1.4; 2.3; 10.4
84.9; 15.656; -1.9; 1.9; 9.0; -1.9; 2.5; 11.2; -1.3; 2.0; 8.3; -1.3; 2.5; 10.4
85.2; 15.730; -1.8; 2.0; 8.9; -1.8; 2.6; 11.2; -1.2; 2.1; 8.2; -1.2; 2.6; 10.4
85.5; 15.805; -1.7; 2.1; 8.8; -1.7; 2.7; 11.1; -1.2; 2.1; 8.1; -1.2; 2.7; 10.5
85.8; 15.883; -1.6; 2.1; 8.8; -1.6; 2.7; 11.1; -1.1; 2.2; 8.1; -1.1; 2.7; 10.5
86.1; 15.961; -1.5; 2.1; 8.7; -1.5; 2.8; 11.1; -1.0; 2.2; 8.1; -1.0; 2.8; 10.5
86.4; 16.039; -1.3; 2.2; 8.6; -1.3; 2.9; 11.1; -0.8; 2.3; 8.0; -0.8; 2.9; 10.6
86.7; 16.116; -1.2; 2.3; 8.5; -1.2; 3.0; 11.0; -0.6; 2.3; 8.0; -0.6; 3.0; 10.6
87.0; 16.191; -1.0; 2.3; 8.4; -1.0; 3.1; 11.0; -0.5; 2.4; 8.0; -0.5; 3.1; 10.7
87.3; 16.264; -0.9; 2.3; 8.3; -0.9; 3.2; 11.0; -0.4; 2.4; 8.0; -0.4; 3.1; 10.7
87.6; 16.337; -0.8; 2.3; 8.2; -0.8; 3.2; 11.0; -0.2; 2.4; 8.0; -0.2; 3.2; 10.7
87.9; 16.413; -0.7; 2.4; 8.2; -0.7; 3.2; 10.9; -0.2; 2.4; 8.0; -0.2; 3.2; 10.7
88.2; 16.493; -0.7; 2.3; 8.2; -0.7; 3.2; 10.9; -0.2; 2.4; 8.0; -0.2; 3.2; 10.7
88.5; 16.579; -0.7; 2.3; 8.2; -0.7; 3.2; 10.9; -0.2; 2.4; 8.0; -0.2; 3.2; 10.7
88.8; 16.669; 0.3; 2.2; 8.0; 0.3; 3.1; 10.7; 0.3; 2.4; 8.2; 0.3; 3.3; 10.9
89.1; 16.761; 0.3; 2.2; 8.0; 0.3; 3.1; 10.7; 0.3; 2.4; 8.2; 0.3; 3.3; 10.9
89.4; 16.854; 0.3; 2.2; 8.0; 0.3; 3.1; 10.7; 0.3; 2.4; 8.2; 0.3; 3.3; 10.9
89.7; 16.949; 0.2; 2.2; 8.0; 0.2; 3.1; 10.7; 0.2; 2.4; 8.1; 0.2; 3.3; 10.9
90.0; 17.045; 0.3; 2.1; 8.0; 0.3; 3.0; 10.7; 0.3; 2.4; 8.2; 0.3; 3.2; 10.9
90.3; 17.140; 0.8; 2.0; 7.9; 0.8; 2.9; 10.5; 0.8; 2.4; 8.4; 0.8; 3.0; 11.0
90.6; 17.233; 1.1; 1.9; 7.9; 1.1; 2.7; 10.4; 1.1; 2.3; 8.5; 1.1; 2.9; 11.0
90.9; 17.323; 1.2; 1.9; 7.9; 1.2; 2.7; 10.4; 1.2; 2.3; 8.6; 1.2; 2.8; 11.1
91.2; 17.411; 1.2; 1.9; 7.9; 1.2; 2.7; 10.4; 1.2; 2.3; 8.6; 1.2; 2.8; 11.1
91.5; 17.497; 1.2; 1.9; 7.9; 1.2; 2.7; 10.4; 1.2; 2.3; 8.6; 1.2; 2.8; 11.1
91.8; 17.581; 1.2; 1.9; 7.9; 1.2; 2.7; 10.4; 1.2; 2.3; 8.6; 1.2; 2.9; 11.1
92.1; 17.664; 1.2; 1.9; 7.9; 1.2; 2.7; 10.4; 1.2; 2.3; 8.6; 1.2; 2.9; 11.2
92.4; 17.745; 1.2; 1.9; 7.9; 1.2; 2.7; 10.5; 1.2; 2.3; 8.7; 1.2; 2.9; 11.2
92.7; 17.825; 1.2; 2.0; 8.0; 1.2; 2.7; 10.5; 1.2; 2.3; 8.7; 1.2; 2.9; 11.2
93.0; 17.904; 1.2; 2.0; 8.0; 1.2; 2.7; 10.5; 1.2; 2.3; 8.7; 1.2; 2.9; 11.2
93.3; 17.981; 1.4; 1.9; 8.0; 1.4; 2.6; 10.4; 1.4; 2.3; 8.8; 1.4; 2.8; 11.2
93.6; 18.057; 1.6; 1.8; 8.0; 1.6; 2.4; 10.3; 1.7; 2.1; 9.0; 1.7; 2.6; 11.3
93.9; 18.131; 1.9; 1.5; 8.1; 1.9; 1.9; 10.0; 2.2; 1.7; 9.3; 2.2; 2.0; 11.2
94.2; 18.206; -2.3; 1.0; 9.6; -2.3; 1.2; 10.6; -1.5; 1.0; 8.6; -1.5; 1.0; 9.7
94.5; 18.286; -3.1; 0.1; 10.2; -3.1; 0.1; 10.2; -2.1; -0.2; 8.9; -2.1; -0.2; 8.9
94.8; 18.371; -2.8; -1.0; 10.6; -2.8; -0.9; 9.6; -1.9; -1.2; 9.4; -1.9; -1.1; 8.4
95.1; 18.464; -2.2; -2.1; 10.8; -2.2; -1.6; 9.1; -1.5; -2.0; 9.9; -1.5; -1.7; 8.1
95.4; 18.562; -1.6; -2.8; 10.9; -1.6; -2.0; 8.7; -1.1; -2.6; 10.2; -1.1; -2.1; 8.0
95.7; 18.668; -1.0; -3.1; 10.9; -1.0; -2.2; 8.3; -0.6; -3.0; 10.5; -0.6; -2.3; 8.0
96.0; 18.778; -0.3; -3.2; 10.8; -0.3; -2.3; 8.1; -0.2; -3.2; 10.7; -0.2; -2.4; 8.0
96.3; 18.891; -0.3; -3.2; 10.8; -0.3; -2.4; 8.1; -0.2; -3.2; 10.7; -0.2; -2.4; 8.0
96.6; 19.006; -0.4; -3.2; 10.8; -0.4; -2.3; 8.1; -0.3; -3.2; 10.7; -0.3; -2.3; 8.0
96.9; 19.122; -0.5; -3.2; 10.8; -0.5; -2.3; 8.1; -0.4; -3.1; 10.6; -0.4; -2.3; 8.0
97.2; 19.241; -0.6; -3.2; 10.8; -0.6; -2.2; 8.2; -0.5; -3.0; 10.5; -0.5; -2.2; 7.9
97.5; 19.365; 0.8; -3.0; 10.4; 0.8; -2.0; 7.8; 0.8; -3.1; 10.9; 0.8; -2.3; 8.3
97.8; 19.488; 0.9; -3.0; 10.4; 0.9; -2.0; 7.8; 1.1; -3.0; 11.0; 1.1; -2.2; 8.3
98.1; 19.608; 1.0; -2.9; 10.4; 1.0; -2.0; 7.8; 1.2; -3.0; 11.0; 1.2; -2.2; 8.4
98.4; 19.724; 1.1; -2.9; 10.3; 1.1; -2.1; 7.8; 1.3; -2.9; 11.0; 1.3; -2.2; 8.5
98.7; 19.834; 1.1; -2.8; 10.3; 1.1; -2.1; 7.8; 1.3; -2.9; 11.0; 1.3; -2.2; 8.5
99.0; 19.939; 0.8; -2.6; 10.5; 0.8; -2.0; 7.9; 0.8; -3.1; 10.9; 0.8; -2.4; 8.4
99.3; 20.038; 2.4; -0.8; 9.1; 2.4; -0.7; 8.4; 2.8; -0.8; 10.6; 2.8; -0.8; 9.8
99.6; 20.129; 2.5; 0.5; 8.4; 2.5; 0.6; 9.2; 2.8; 1.0; 9.8; 2.8; 1.1; 10.7
99.9; 20.214; 2.0; 1.3; 8.1; 2.0; 1.7; 9.8; 2.2; 1.7; 9.3; 2.2; 2.0; 11.0
100.2; 20.296; 1.4; 1.8; 8.0; 1.4; 2.5; 10.4; 1.4; 2.2; 8.8; 1.4; 2.7; 11.2
100.5; 20.378; -1.0; 2.2; 8.5; -1.0; 3.0; 11.0; -0.7; 2.3; 8.1; -0.7; 3.0; 10.6
100.8; 20.464; -0.7; 2.3; 8.3; -0.7; 3.1; 11.0; -0.4; 2.4; 8.1; -0.4; 3.1; 10.8
101.1; 20.553; -0.8; 2.3; 8.3; -0.8; 3.2; 11.0; -0.2; 2.4; 8.0; -0.2; 3.2; 10.8
101.4; 20.646; -0.8; 2.3; 8.2; -0.8; 3.2; 11.0; -0.2; 2.4; 8.0; -0.2; 3.2; 10.8
101.7; 20.743; -0.8; 2.3; 8.2; -0.8; 3.2; 10.9; 0.0; 2.4; 8.0; 0.0; 3.2; 10.8
102.0; 20.842; 0.2; 2.3; 8.0; 0.2; 3.1; 10.8; 0.2; 2.4; 8.2; 0.2; 3.3; 10.9
102.3; 20.941; 0.2; 2.2; 8.0; 0.2; 3.1; 10.8; 0.2; 2.4; 8.2; 0.2; 3.3; 10.9
102.6; 21.041; 0.2; 2.2; 8.0; 0.2; 3.1; 10.8; 0.2; 2.4; 8.2; 0.2; 3.3; 10.9
102.9; 21.142; 0.3; 2.2; 8.0; 0.3; 3.1; 10.8; 0.3; 2.4; 8.2; 0.3; 3.3; 10.9
103.2; 21.243; 0.3; 2.2; 8.0; 0.3; 3.1; 10.7; 0.3; 2.4; 8.2; 0.3; 3.3; 11.0
103.5; 21.343; 0.3; 2.2; 8.0; 0.3; 3.1; 10.7; 0.3; 2.4; 8.2; 0.3; 3.3; 11.0
